verse_id,syntax_signature,source
Tanakh.Torah.Genesis.4.13,0:root->-1|1:nsubj->0|2:case->4|3:punct->2|4:obl->5|5:xcomp->0|6:compound:smixut->5|7:obl->5|8:punct->5,J
Tanakh.Torah.Genesis.4.14,0:nsubj->1|1:root->-1|2:obj->1|3:advmod->1|4:case->5|5:obl->1|6:compound:smixut->5|7:conj->8|8:nsubj->7|9:cop->10|10:conj->1|11:conj->10|12:obl->10|13:cop->10|14:det->16|15:punct->14|16:obl->10|17:dep->16|18:punct->1,J
Tanakh.Torah.Genesis.4.15,0:root->-1|1:obl->0|2:nsubj->0|3:advmod->0|4:obj->0|5:punct->4|6:obj->0|7:nsubj->0|8:nsubj->9|9:ccomp->0|10:conj->9|11:nsubj->10|12:obl->10|13:obj->10|14:compound:affix->17|15:compound:smixut->14|16:punct->17|17:obj->10|18:det->20|19:punct->18|20:appos->13|21:punct->0,J
Tanakh.Torah.Genesis.4.16,0:root->-1|1:nsubj->0|2:case->3|3:obl->0|4:conj->0|5:obl->4|6:punct->5|7:compound:smixut->5|8:nmod->10|9:punct->10|10:obl->4|11:punct->0,J
Tanakh.Torah.Genesis.4.17,0:root->-1|1:nsubj->0|2:case:acc->4|3:punct->4|4:obj->0|5:conj->0|6:conj->5|7:case:acc->9|8:punct->9|9:obj->6|10:conj->0|11:obj->0|12:obj->11|13:conj->0|14:advmod->13|15:obj->13|16:case->17|17:obl->13|18:appos->17|19:punct->0,J
Tanakh.Torah.Genesis.4.18,0:root->-1|1:xcomp->0|2:case:acc->4|3:punct->4|4:obj->1|5:conj->1|6:obj->5|7:case:acc->9|8:punct->9|9:obj->5|10:conj->9|11:obj->10|12:case:acc->14|13:punct->14|14:conj->9|15:conj->14|16:obj->15|17:case:acc->19|18:punct->19|19:obj->15|20:punct->0,J
Tanakh.Torah.Genesis.4.19,0:root->-1|1:punct->2|2:obl->0|3:nmod->5|4:nummod->5|5:obj->0|6:advmod->5|7:nummod->5|8:dep->0|9:conj->8|10:dep->7|11:appos->9|12:punct->0,J
Tanakh.Torah.Genesis.4.20,0:root->-1|1:dep->0|2:case:acc->4|3:punct->4|4:compound:smixut->7|5:nsubj->7|6:cop->7|7:parataxis->0|8:acl:relcl->7|9:dep->8|10:conj->9|11:punct->7,J
Tanakh.Torah.Genesis.4.21,0:conj->5|1:nsubj->5|2:appos->1|3:cop->5|4:cop->5|5:root->-1|6:det->8|7:punct->6|8:compound:smixut->5|9:compound:smixut->8|10:conj->5|11:punct->5,J
Tanakh.Torah.Genesis.4.22,0:obj->4|1:advmod->0|2:punct->0|3:nsubj->4|4:root->-1|5:case:acc->7|6:punct->7|7:obj->4|8:flat->7|9:obl->4|10:compound:smixut->9|11:punct->10|12:compound:smixut->9|13:compound:smixut->12|14:conj->13|15:conj->12|16:compound:smixut->15|17:punct->18|18:flat->16|19:flat->18|20:punct->4,J
Tanakh.Torah.Genesis.4.23,0:ccomp->10|1:obl->0|2:obl->0|3:obj->0|4:conj->3|5:compound:smixut->4|6:obj->5|7:nsubj->5|8:nmod->3|9:compound:smixut->8|10:root->-1|11:mark->13|12:nsubj->13|13:ccomp->10|14:obl->13|15:conj->14|16:obl->13|17:punct->10,J
Tanakh.Torah.Genesis.4.24,0:mark->2|1:nummod->2|2:root->-1|3:punct->4|4:nsubj->2|5:conj->4|6:dep->5|7:conj->6|8:punct->2,J
Tanakh.Torah.Genesis.4.25,0:root->-1|1:nsubj->0|2:advmod->0|3:case:acc->5|4:punct->5|5:obj->0|6:conj->0|7:obj->6|8:conj->0|9:case:acc->11|10:punct->11|11:obj->8|12:appos->11|13:mark->14|14:parataxis->18|15:punct->16|16:obl->14|17:nsubj->14|18:obj->14|19:amod->18|20:case->21|21:nmod->18|22:mark->23|23:ccomp->0|24:nsubj->23|25:punct->0,J
Tanakh.Torah.Genesis.4.26,0:root->-1|1:det->3|2:punct->3|3:nsubj->4|4:dep->0|5:punct->6|6:compound:smixut->4|7:conj->13|8:case:acc->10|9:punct->10|10:obj->7|11:compound:smixut->10|12:advmod->13|13:parataxis->0|14:xcomp->13|15:obl->14|16:compound:smixut->15|17:punct->13,J
Tanakh.Torah.Genesis.5.1,0:nsubj->1|1:root->-1|2:compound:smixut->1|3:compound:smixut->2|4:obl->5|5:advcl->1|6:nsubj->5|7:obj->5|8:obl->10|9:compound:smixut->8|10:parataxis->5|11:obj->10|12:punct->1,R
Tanakh.Torah.Genesis.5.2,0:nsubj->2|1:conj->0|2:root->-1|3:conj->2|4:obj->3|5:conj->2|6:case:acc->8|7:punct->8|8:obj->5|9:appos->8|10:obl->5|11:compound:smixut->10|12:punct->2,R
Tanakh.Torah.Genesis.5.3,0:root->-1|1:nsubj->0|2:nummod->4|3:nummod->4|4:conj->2|5:conj->0|6:obl->5|7:obl->5|8:conj->5|9:case:acc->11|10:punct->11|11:obj->8|12:xcomp->11|13:punct->0,R
Tanakh.Torah.Genesis.5.4,0:root->-1|1:nsubj->5|2:punct->3|3:compound:smixut->1|4:advmod->5|5:obl->0|6:case:acc->8|7:punct->9|8:obj->5|9:obj->5|10:case->11|11:obl->9|12:conj->9|13:nsubj->12|14:conj->13|15:punct->0,R
Tanakh.Torah.Genesis.5.5,0:root->-1|1:det->3|2:punct->1|3:nsubj->0|4:compound:smixut->3|5:mark->7|6:punct->7|7:acl:relcl->4|8:nummod->10|9:nummod->10|10:obl:tmod->7|11:conj->10|12:conj->10|13:conj->7|14:punct->0,R
Tanakh.Torah.Genesis.5.6,0:root->-1|1:punct->2|2:flat->0|3:nummod->4|4:dep->0|5:conj->4|6:compound:smixut->5|7:conj->0|8:case:acc->10|9:punct->10|10:obj->7|11:punct->0,R
Tanakh.Torah.Genesis.5.7,0:nsubj->4|1:punct->0|2:compound:smixut->0|3:advmod->4|4:root->-1|5:case:acc->7|6:punct->7|7:obj->4|8:nummod->9|9:obj->4|10:conj->9|11:nummod->12|12:conj->10|13:conj->4|14:nsubj->13|15:conj->14|16:punct->4,R
Tanakh.Torah.Genesis.5.8,0:root->-1|1:det->3|2:punct->1|3:nsubj->0|4:punct->5|5:compound:smixut->3|6:nummod->8|7:compound:smixut->6|8:dep->0|9:conj->8|10:conj->8|11:conj->8|12:conj->8|13:punct->0,R
Tanakh.Torah.Genesis.5.9,0:root->-1|1:obj->0|2:nummod->3|3:dep->0|4:conj->0|5:case:acc->7|6:punct->7|7:obj->4|8:punct->0,R
Tanakh.Torah.Genesis.5.10,0:nsubj->3|1:compound:smixut->0|2:advmod->3|3:root->-1|4:case:acc->6|5:punct->6|6:obj->3|7:nummod->9|8:compound:smixut->7|9:obj->3|10:conj->9|11:nummod->12|12:conj->10|13:conj->3|14:nsubj->13|15:conj->14|16:punct->3,R
Tanakh.Torah.Genesis.5.11,0:root->-1|1:det->3|2:punct->1|3:nsubj->0|4:compound:smixut->3|5:nummod->6|6:dep->0|7:conj->6|8:conj->6|9:conj->6|10:conj->6|11:punct->0,R
Tanakh.Torah.Genesis.5.12,0:root->-1|1:nsubj->0|2:nummod->3|3:dep->0|4:conj->0|5:case:acc->7|6:punct->7|7:obj->4|8:punct->0,R
Tanakh.Torah.Genesis.5.13,0:nsubj->3|1:flat->0|2:advmod->3|3:root->-1|4:case:acc->6|5:punct->6|6:obj->3|7:nummod->8|8:dep->6|9:nummod->11|10:nummod->11|11:conj->9|12:conj->3|13:nsubj->12|14:conj->13|15:punct->3,R
Tanakh.Torah.Genesis.5.14,0:root->-1|1:det->3|2:punct->1|3:nsubj->0|4:compound:smixut->3|5:nummod->6|6:appos->3|7:conj->6|8:conj->6|9:conj->6|10:conj->6|11:punct->0,R
Tanakh.Torah.Genesis.5.15,0:root->-1|1:nsubj->0|2:nummod->3|3:dep->0|4:nummod->3|5:obj->6|6:conj->0|7:case:acc->9|8:punct->9|9:conj->0|10:punct->0,R
Tanakh.Torah.Genesis.5.16,0:root->-1|1:nsubj->0|2:case->3|3:obl->0|4:case:acc->6|5:punct->6|6:obj->3|7:nummod->8|8:dep->6|9:nsubj->11|10:nummod->11|11:conj->6|12:conj->6|13:nsubj->12|14:conj->13|15:punct->0,R
Tanakh.Torah.Genesis.5.17,0:root->-1|1:det->3|2:punct->1|3:nsubj->0|4:compound:smixut->3|5:nummod->7|6:conj->5|7:dep->0|8:nummod->7|9:nummod->10|10:conj->7|11:conj->5|12:punct->0,R
Tanakh.Torah.Genesis.5.18,0:nsubj->2|1:punct->2|2:root->-1|3:nummod->5|4:nummod->5|5:dep->2|6:nummod->5|7:conj->3|8:conj->2|9:case:acc->11|10:punct->11|11:obj->8|12:punct->2,R
Tanakh.Torah.Genesis.5.19,0:nsubj->2|1:punct->2|2:root->-1|3:case->4|4:obl->2|5:case:acc->7|6:obj->4|7:obj->4|8:acl:relcl->7|9:nummod->10|10:compound:smixut->8|11:conj->8|12:obj->11|13:conj->12|14:punct->2,R
Tanakh.Torah.Genesis.5.20,0:root->-1|1:det->3|2:punct->1|3:nsubj->0|4:punct->1|5:parataxis->3|6:nummod->8|7:nummod->8|8:obl:tmod->5|9:nummod->8|10:nummod->8|11:conj->8|12:conj->6|13:punct->0,R
Tanakh.Torah.Genesis.5.21,0:root->-1|1:nsubj->0|2:nummod->4|3:nummod->4|4:dep->0|5:conj->0|6:case:acc->8|7:punct->8|8:obj->5|9:punct->0,R
Tanakh.Torah.Genesis.5.22,0:root->-1|1:nsubj->0|2:case:acc->4|3:punct->4|4:nsubj->0|5:case->6|6:obl->0|7:case:acc->9|8:punct->9|9:obj->6|10:nummod->12|11:nummod->12|12:obl:tmod->0|13:conj->12|14:nsubj->13|15:conj->14|16:punct->0,R
Tanakh.Torah.Genesis.5.23,0:root->-1|1:det->3|2:punct->1|3:nsubj->0|4:compound:smixut->3|5:nummod->3|6:conj->5|7:dep->0|8:nummod->10|9:nummod->7|10:conj->5|11:punct->0,R
Tanakh.Torah.Genesis.5.24,0:root->-1|1:nsubj->0|2:case:acc->4|3:punct->4|4:nsubj->0|5:conj->0|6:mark->8|7:punct->8|8:conj->0|9:obj->8|10:nsubj->8|11:punct->8,R
Tanakh.Torah.Genesis.5.25,0:root->-1|1:nsubj->0|2:nummod->4|3:conj->4|4:dep->0|5:nummod->4|6:conj->3|7:conj->0|8:case:acc->10|9:punct->10|10:obj->7|11:punct->0,R
Tanakh.Torah.Genesis.5.26,0:nsubj->3|1:nsubj->0|2:case->3|3:root->-1|4:case:acc->6|5:punct->6|6:obj->3|7:nummod->9|8:conj->7|9:appos->6|10:nummod->12|11:nummod->12|12:conj->9|13:conj->0|14:nsubj->13|15:conj->14|16:punct->0,R
Tanakh.Torah.Genesis.5.27,0:root->-1|1:det->3|2:punct->1|3:nsubj->0|4:compound:smixut->3|5:compound:smixut->3|6:nummod->7|7:dep->0|8:nummod->7|9:nummod->7|10:conj->7|11:conj->0|12:punct->0,R
Tanakh.Torah.Genesis.5.28,0:root->-1|1:punct->4|2:obj->0|3:nummod->5|4:conj->3|5:dep->0|6:nummod->5|7:conj->3|8:conj->3|9:xcomp->8|10:punct->0,R
Tanakh.Torah.Genesis.5.29,0:root->-1|1:case:acc->3|2:punct->3|3:obj->0|4:xcomp->3|5:xcomp->0|6:xcomp->5|7:parataxis->0|8:obl->7|9:conj->7|10:compound:smixut->9|11:case->13|12:punct->13|13:compound:smixut->9|14:mark->15|15:acl:relcl->13|16:nsubj->15|17:punct->15,J
Tanakh.Torah.Genesis.5.30,0:nsubj->4|1:punct->2|2:obj->4|3:advmod->4|4:root->-1|5:case:acc->7|6:punct->7|7:obj->4|8:obj->4|9:conj->10|10:dep->7|11:conj->10|12:case->13|13:nmod->10|14:conj->10|15:appos->14|16:conj->15|17:punct->4,R
Tanakh.Torah.Genesis.5.31,0:root->-1|1:compound:smixut->3|2:punct->1|3:nsubj->0|4:punct->5|5:compound:smixut->3|6:compound:smixut->5|7:nummod->8|8:conj->5|9:nummod->8|10:nummod->8|11:conj->8|12:conj->6|13:punct->0,R
Tanakh.Torah.Genesis.5.32,0:root->-1|1:punct->2|2:nsubj->0|3:amod->2|4:punct->7|5:nummod->7|6:nummod->7|7:compound:smixut->3|8:conj->0|9:xcomp->8|10:case:acc->15|11:punct->12|12:advmod->8|13:case:acc->15|14:punct->15|15:obj->8|16:case:acc->18|17:punct->18|18:conj->15|19:punct->18,R
Tanakh.Torah.Genesis.6.1,0:root->-1|1:mark->3|2:punct->3|3:advcl->0|4:nsubj->3|5:obl->3|6:case->8|7:punct->8|8:fixed->6|9:compound:smixut->8|10:conj->9|11:compound:smixut->8|12:obl->11|13:punct->3,J
Tanakh.Torah.Genesis.6.2,0:root->-1|1:appos->3|2:punct->1|3:nsubj->0|4:case:acc->6|5:punct->6|6:obj->0|7:compound:smixut->6|8:mark->10|9:nsubj->10|10:advmod->0|11:conj->0|12:obl->11|13:obj->11|14:det->13|15:mark->16|16:acl:relcl->13|17:punct->16,J
Tanakh.Torah.Genesis.6.3,0:parataxis->4|1:nsubj->0|2:advmod->4|3:punct->2|4:root->-1|5:nsubj->4|6:obl->4|7:obl->0|8:obl->4|9:cop->10|10:appos->8|11:conj->12|12:nsubj->11|13:nummod->15|14:conj->13|15:dep->11|16:punct->4,J
Tanakh.Torah.Genesis.6.4,0:nsubj->1|1:root->-1|2:obl->1|3:obl->1|4:det->3|5:advmod->6|6:case->8|7:punct->8|8:fixed->5|9:mark->10|10:advcl->1|11:nsubj->10|12:compound:smixut->11|13:case->15|14:punct->15|15:obl->10|16:compound:smixut->15|17:conj->10|18:obl->17|19:cop->20|20:obj->17|21:mark->20|22:advmod->20|23:appos->20|24:compound:smixut->23|25:punct->20,J
Tanakh.Torah.Genesis.6.5,0:root->-1|1:nsubj->0|2:mark->3|3:ccomp->0|4:nsubj->0|5:compound:smixut->4|6:nmod->4|7:det->9|8:punct->7|9:conj->4|10:obj->9|11:compound:smixut->10|12:det->13|13:acl:relcl->10|14:advmod->13|15:punct->14|16:advmod->13|17:punct->0,J
Tanakh.Torah.Genesis.6.6,0:root->-1|1:nsubj->0|2:mark->4|3:punct->4|4:ccomp->0|5:case:acc->7|6:obj->4|7:obj->4|8:nmod->7|9:conj->4|10:case->12|11:punct->12|12:obl->9|13:punct->0,J
Tanakh.Torah.Genesis.6.7,0:obj->2|1:nsubj->0|2:root->-1|3:case:acc->5|4:obj->2|5:obj->2|6:mark->8|7:punct->8|8:ccomp->0|9:case->10|10:obj->8|11:compound:smixut->10|12:obl->8|13:dep->12|14:punct->13|15:conj->12|16:case->18|17:punct->16|18:nmod->12|19:case->21|20:punct->19|21:conj->12|22:compound:smixut->21|23:mark->24|24:ccomp->0|25:mark->26|26:ccomp->24|27:punct->8,J
Tanakh.Torah.Genesis.6.8,0:nsubj->1|1:root->-1|2:obj->1|3:obl->1|4:compound:smixut->3|5:punct->1,J
Tanakh.Torah.Genesis.6.9,0:nsubj->1|1:root->-1|2:compound:smixut->1|3:flat->2|4:appos->2|5:compound:smixut->4|6:amod->4|7:cop->8|8:compound:smixut->4|9:case:acc->11|10:punct->8|11:compound:smixut->8|12:compound:smixut->8|13:punct->14|14:compound:smixut->12|15:punct->1,P
Tanakh.Torah.Genesis.6.10,0:conj->1|1:root->-1|2:nummod->3|3:nsubj->0|4:case:acc->9|5:punct->6|6:advmod->0|7:case:acc->9|8:punct->9|9:obj->6|10:case:acc->12|11:punct->12|12:conj->9|13:punct->1,P
Tanakh.Torah.Genesis.6.11,0:root->-1|1:obj->0|2:case->3|3:obl->0|4:conj->0|5:obj->4|6:nsubj->4|7:punct->0,P
Tanakh.Torah.Genesis.6.12,0:root->-1|1:nsubj->0|2:case:acc->4|3:punct->4|4:obj->0|5:advmod->6|6:conj->0|7:mark->9|8:punct->9|9:ccomp->6|10:det->12|11:punct->12|12:obj->9|13:case:acc->15|14:punct->15|15:obj->9|16:case->18|17:punct->18|18:obl->9|19:punct->9,P
Tanakh.Torah.Genesis.6.13,0:parataxis->7|1:nsubj->0|2:obl->0|3:compound:smixut->2|4:det->6|5:punct->6|6:compound:smixut->2|7:root->-1|8:obl->7|9:mark->11|10:punct->11|11:advcl->7|12:compound:smixut->11|13:nsubj->11|14:obl->7|15:nsubj->16|16:conj->7|17:case:acc->19|18:punct->19|19:obj->16|20:punct->7,P
Tanakh.Torah.Genesis.6.14,0:root->-1|1:obl->0|2:obj->0|3:compound:smixut->2|4:punct->3|5:compound:smixut->3|6:compound:smixut->2|7:parataxis->0|8:case:acc->10|9:punct->11|10:obj->7|11:conj->10|12:compound:smixut->11|13:nmod->11|14:conj->13|15:nmod->13|16:punct->0,P
Tanakh.Torah.Genesis.6.15,0:root->-1|1:mark->2|2:acl:relcl->0|3:nsubj->2|4:nummod->5|5:nummod->6|6:dep->7|7:appos->8|8:nsubj->7|9:nummod->10|10:dep->7|11:amod->7|12:nummod->10|13:conj->7|14:appos->13|15:punct->13,P
Tanakh.Torah.Genesis.6.16,0:nsubj->2|1:conj->2|2:root->-1|3:obl->2|4:case->6|5:punct->6|6:conj->3|7:advmod->12|8:obl->7|9:conj->2|10:compound:smixut->9|11:obl->12|12:acl:relcl->10|13:obl->12|14:dep->12|15:conj->14|16:conj->12|17:punct->16,P
Tanakh.Torah.Genesis.6.17,0:nsubj->2|1:aux->2|2:root->-1|3:case:acc->5|4:punct->6|5:obj->2|6:obj->2|7:case->9|8:punct->9|9:obl->2|10:obl->2|11:det->13|12:punct->13|13:compound:smixut->10|14:mark->25|15:punct->16|16:nmod->17|17:nsubj->25|18:compound:smixut->17|19:case->20|20:nmod->17|21:det->20|22:case->20|23:punct->24|24:nmod->20|25:advcl->2|26:punct->2,P
Tanakh.Torah.Genesis.6.18,0:root->-1|1:case:acc->3|2:punct->3|3:obl->5|4:obj->0|5:conj->0|6:case->8|7:punct->6|8:obl->5|9:nsubj->5|10:conj->9|11:conj->9|12:conj->9|13:punct->12|14:compound:smixut->11|15:obl->5|16:punct->14,P
Tanakh.Torah.Genesis.6.19,0:det->2|1:punct->2|2:compound:smixut->0|3:det->5|4:punct->5|5:nmod->6|6:dep->8|7:det->5|8:root->-1|9:case->11|10:punct->9|11:obl->8|12:obl->8|13:obj->12|14:obj->12|15:conj->14|16:cop->11|17:punct->16,P
Tanakh.Torah.Genesis.6.20,0:root->-1|1:nmod->0|2:case->4|3:punct->4|4:conj->0|5:obl->14|6:det->7|7:obl->14|8:compound:smixut->7|9:nmod->7|10:dep->14|11:nmod->10|12:nmod->10|13:obl->12|14:xcomp->12|15:punct->0,P
Tanakh.Torah.Genesis.6.21,0:nsubj->1|1:root->-1|2:punct->1|3:obl->1|4:det->6|5:punct->6|6:obj->1|7:mark->8|8:acl:relcl->6|9:conj->8|10:obl->9|11:conj->12|12:obl->11|13:conj->12|14:xcomp->11|15:punct->1,P
Tanakh.Torah.Genesis.6.22,0:root->-1|1:nsubj->0|2:det->5|3:mark->4|4:advcl->0|5:obj->4|6:nsubj->4|7:advmod->8|8:parataxis->0|9:punct->8,P
Tanakh.Torah.Genesis.7.1,0:root->-1|1:nsubj->0|2:obl->0|3:ccomp->0|4:punct->5|5:nsubj->0|6:conj->5|7:punct->6|8:conj->5|9:case->8|10:punct->6|11:obl->0|12:mark->15|13:punct->14|14:obj->15|15:ccomp->0|16:obj->15|17:case->14|18:obl->15|19:det->18|20:punct->15,J
Tanakh.Torah.Genesis.7.2,0:det->9|1:punct->4|2:nsubj->4|3:amod->2|4:root->-1|5:punct->9|6:obl->4|7:nummod->9|8:nummod->9|9:obj->4|10:conj->9|11:case->13|12:punct->13|13:conj->9|14:mark->19|15:advmod->16|16:acl:relcl->13|17:cop->19|18:dep->19|19:conj->4|20:conj->19|21:punct->19,J
Tanakh.Torah.Genesis.7.3,0:advmod->1|1:nsubj->5|2:compound:smixut->1|3:nummod->5|4:nummod->5|5:root->-1|6:conj->5|7:acl->5|8:obj->7|9:case->14|10:punct->11|11:obl->7|12:det->14|13:punct->14|14:conj->5|15:punct->1,J
Tanakh.Torah.Genesis.7.4,0:mark->5|1:obl->5|2:det->3|3:obl->5|4:nsubj->5|5:root->-1|6:case->8|7:punct->8|8:obl->5|9:nummod->10|10:obl:tmod->5|11:conj->10|12:compound:smixut->11|13:conj->5|14:case:acc->18|15:punct->13|16:det->18|17:punct->16|18:obj->13|19:mark->20|20:acl:relcl->18|21:case->22|22:obl->20|23:compound:smixut->22|24:punct->5,J
Tanakh.Torah.Genesis.7.5,0:root->-1|1:nsubj->0|2:case->5|3:mark->5|4:punct->5|5:conj->0|6:nsubj->5|7:punct->5,J
Tanakh.Torah.Genesis.7.6,0:root->-1|1:amod->5|2:punct->1|3:compound:smixut->1|4:nummod->5|5:dep->0|6:nsubj->8|7:cop->8|8:conj->0|9:case->11|10:punct->11|11:nmod->8|12:punct->8,R
Tanakh.Torah.Genesis.7.7,0:root->-1|1:nsubj->0|2:conj->1|3:conj->1|4:conj->1|5:punct->6|6:conj->3|7:obj->0|8:case->10|9:punct->12|10:obl->0|11:case->12|12:nmod->10|13:compound:smixut->12|14:punct->0,J
Tanakh.Torah.Genesis.7.8,0:case->2|1:punct->0|2:root->-1|3:amod->2|4:case->6|5:punct->4|6:conj->2|7:mark->8|8:advmod->9|9:acl:relcl->6|10:case->12|11:punct->12|12:conj->9|13:det->12|14:dep->13|15:punct->16|16:conj->12|17:case->19|18:punct->19|19:nmod->16|20:punct->16,P
Tanakh.Torah.Genesis.7.9,0:obl:tmod->2|1:obl:tmod->2|2:root->-1|3:case->5|4:punct->3|5:obl->2|6:case->5|7:punct->8|8:obl->2|9:appos->8|10:conj->9|11:mark->12|12:advcl->2|13:nsubj->12|14:case:acc->16|15:punct->16|16:obj->12|17:punct->2,P
Tanakh.Torah.Genesis.7.10,0:root->-1|1:nummod->2|2:obl->0|3:conj->8|4:nsubj->3|5:cop->8|6:case->8|7:punct->6|8:obl->5|9:punct->0,J
Tanakh.Torah.Genesis.7.11,0:root->-1|1:nummod->3|2:punct->3|3:nummod->4|4:compound:smixut->0|5:nmod->4|6:punct->5|7:compound:smixut->5|8:nmod->0|9:amod->8|10:nummod->13|11:punct->12|12:compound:smixut->10|13:appos->0|14:nmod->10|15:obl->17|16:det->15|17:parataxis->0|18:det->21|19:punct->18|20:nsubj->17|21:compound:smixut->20|22:amod->21|23:nsubj->25|24:compound:smixut->23|25:conj->20|26:punct->25,P
Tanakh.Torah.Genesis.7.12,0:root->-1|1:nsubj->0|2:case->4|3:punct->4|4:obl->0|5:nummod->6|6:appos->4|7:conj->6|8:conj->7|9:punct->0,J
Tanakh.Torah.Genesis.7.13,0:obl->3|1:compound:smixut->0|2:det->1|3:root->-1|4:nsubj->3|5:conj->4|6:punct->7|7:conj->4|8:conj->4|9:compound:smixut->8|10:punct->9|11:compound:smixut->9|12:conj->4|13:compound:smixut->12|14:conj->4|15:compound:smixut->14|16:punct->17|17:compound:smixut->12|18:nsubj->15|19:case->17|20:punct->19|21:compound:smixut->15|22:punct->3,none
Tanakh.Torah.Genesis.7.14,0:root->-1|1:conj->0|2:punct->1|3:compound:smixut->1|4:obl->0|5:det->7|6:punct->5|7:conj->0|8:nmod->3|9:det->11|10:punct->11|11:compound:smixut->8|12:acl:relcl->11|13:case->15|14:punct->15|15:obl->12|16:nmod->15|17:det->19|18:punct->17|19:conj->11|20:nmod->15|21:det->15|22:nsubj->12|23:det->25|24:punct->23|25:conj->12|26:punct->25,none
Tanakh.Torah.Genesis.7.15,0:root->-1|1:case->3|2:punct->3|3:obl->0|4:case->6|5:punct->1|6:obl->0|7:dep->8|8:appos->7|9:det->11|10:punct->11|11:nmod->8|12:acl:relcl->8|13:punct->11|14:nmod->8|15:nsubj->14|16:compound:smixut->15|17:punct->0,none
Tanakh.Torah.Genesis.7.16,0:conj->1|1:nsubj->0|2:conj->1|3:det->5|4:punct->5|5:nmod->1|6:root->-1|7:mark->8|8:advcl->6|9:obj->8|10:nsubj->8|11:conj->6|12:nsubj->11|13:obj->11|14:punct->6,none
Tanakh.Torah.Genesis.7.17,0:root->-1|1:nsubj->0|2:nummod->3|3:obl:tmod->0|4:case->6|5:punct->6|6:nmod->1|7:conj->0|8:obj->7|9:conj->7|10:case:acc->12|11:punct->13|12:obj->9|13:conj->9|14:case->15|15:obl->13|16:punct->0,none
Tanakh.Torah.Genesis.7.18,0:root->-1|1:nsubj->0|2:conj->0|3:advmod->2|4:case->6|5:punct->6|6:obl->0|7:conj->0|8:nsubj->7|9:case->11|10:punct->11|11:obl->2|12:compound:smixut->11|13:punct->0,none
Tanakh.Torah.Genesis.7.19,0:nsubj->1|1:root->-1|2:advmod->1|3:advmod->1|4:case->6|5:punct->6|6:obl->1|7:conj->1|8:det->10|9:punct->8|10:nsubj->7|11:compound:smixut->10|12:case->17|13:punct->17|14:case->17|15:det->17|16:punct->17|17:obl->7|18:punct->1,none
Tanakh.Torah.Genesis.7.20,0:nummod->1|1:compound:smixut->0|2:nsubj->4|3:nmod->2|4:root->-1|5:nsubj->4|6:conj->4|7:nsubj->6|8:punct->4,none
Tanakh.Torah.Genesis.7.21,0:root->-1|1:det->3|2:punct->3|3:obj->0|4:punct->3|5:acl:relcl->3|6:case->8|7:punct->8|8:obl->5|9:obl->5|10:conj->9|11:conj->9|12:det->20|13:punct->14|14:conj->0|15:dep->5|16:case->18|17:punct->18|18:obl->5|19:det->20|20:conj->18|21:punct->20,P
Tanakh.Torah.Genesis.7.22,0:nsubj->10|1:dep->0|2:nsubj->10|3:punct->2|4:compound:smixut->2|5:amod->4|6:obl->10|7:obl->10|8:mark->10|9:obl->10|10:root->-1|11:punct->10,J
Tanakh.Torah.Genesis.7.23,0:root->-1|1:case:acc->11|2:punct->3|3:det->5|4:punct->3|5:obj->0|6:punct->11|7:obj->0|8:punct->11|9:case->11|10:punct->14|11:dep->7|12:compound:smixut->11|13:obl->0|14:dep->13|15:punct->14|16:conj->13|17:case->19|18:punct->17|19:nmod->13|20:case->22|21:punct->17|22:conj->13|23:compound:smixut->22|24:conj->31|25:case->27|26:punct->20|27:obl->24|28:conj->31|29:cc->31|30:punct->20|31:conj->28|32:mark->31|33:obj->28|34:obl->31|35:punct->31,J
Tanakh.Torah.Genesis.7.24,0:root->-1|1:nsubj->0|2:case->4|3:punct->4|4:obl->0|5:nummod->4|6:nummod->7|7:conj->5|8:punct->0,P
Tanakh.Torah.Genesis.8.1,0:root->-1|1:nsubj->0|2:case:acc->4|3:punct->4|4:obj->0|5:case:acc->8|6:det->8|7:punct->6|8:conj->4|9:case:acc->8|10:punct->9|11:det->13|12:punct->11|13:conj->4|14:mark->15|15:obj->17|16:nmod->15|17:conj->0|18:nsubj->17|19:obj->17|20:case->22|21:punct->22|22:obl->17|23:conj->0|24:nsubj->23|25:punct->0,none
Tanakh.Torah.Genesis.8.2,0:root->-1|1:obl->0|2:compound:smixut->1|3:conj->2|4:compound:smixut->3|5:conj->1|6:nsubj->5|7:case->9|8:punct->9|9:obl->5|10:punct->0,none
Tanakh.Torah.Genesis.8.3,0:root->-1|1:nsubj->0|2:case->3|3:obl->0|4:advmod->0|5:conj->4|6:conj->0|7:nsubj->6|8:obl->6|9:nummod->8|10:conj->9|11:conj->9|12:punct->0,none
Tanakh.Torah.Genesis.8.4,0:root->-1|1:nsubj->0|2:obl->0|3:amod->2|4:nummod->7|5:punct->6|6:compound:smixut->4|7:nmod->1|8:dep->7|9:case->10|10:obl->8|11:compound:smixut->10|12:punct->0,none
Tanakh.Torah.Genesis.8.5,0:nsubj->10|1:cop->2|2:dep->1|3:conj->2|4:case->5|5:nmod->2|6:amod->5|7:obl->5|8:obl->5|9:obl->10|10:root->-1|11:nsubj->10|12:compound:smixut->11|13:punct->10,none
