verse_id,constituency_signature,source
Tanakh.Torah.Exodus.27.10,s0:NmCl(Conj+Subj+PreC)|s1:NmCl(Subj+PreC),P
Tanakh.Torah.Exodus.27.11,s0:Ellp(Conj+Modi+Loca+Objc)|s1:NmCl(PreC+Subj)|s2:NmCl(Conj+Subj+PreC)|s3:NmCl(Subj+PreC),P
Tanakh.Torah.Exodus.27.12,s0:Ellp(Conj+Loca+Objc)|s1:NmCl(PreC)|s2:NmCl(Subj+PreC)|s3:NmCl(Conj+Subj+PreC),P
Tanakh.Torah.Exodus.27.13,s0:NmCl(Conj+Subj+Loca+PreC),P
Tanakh.Torah.Exodus.27.14,s0:Ellp(Conj+Objc+Objc+Adju)|s1:NmCl(Subj+PreC)|s2:NmCl(Conj+Subj+PreC),P
Tanakh.Torah.Exodus.27.15,s0:Ellp(Conj+Adju+Objc+Objc)|s1:NmCl(Subj+PreC)|s2:NmCl(Conj+Subj+PreC),P
Tanakh.Torah.Exodus.27.16,s0:Ellp(Conj+Adju+Objc+Objc)|s1:NmCl(PreC)|s2:NmCl(Subj+PreC)|s3:NmCl(Conj+Subj+PreC),P
Tanakh.Torah.Exodus.27.17,s0:Ptcp(Subj+PreC+Objc)|s1:NmCl(Subj+PreC)|s2:NmCl(Conj+Subj+PreC),P
Tanakh.Torah.Exodus.27.18,s0:NmCl(Subj+PreC)|s1:NmCl(Conj+Subj+PreC+Adju)|s2:NmCl(Conj+Subj+PreC)|s3:NmCl(Conj+Subj+PreC),P
Tanakh.Torah.Exodus.27.19,s0:CPen(Frnt)|s0:NmCl(Conj+Subj+PreC),P
Tanakh.Torah.Exodus.27.20,s0:WXYq(Conj+Subj+Pred+Objc)|s1:WYq0(Conj+Pred+Cmpl+Objc+Adju)|s1:InfC(Pred+Objc),P
Tanakh.Torah.Exodus.27.21,s0:xYqX(Loca+Pred+Objc+Subj+Time+Loca)|s0:NmCl(Rela+PreC)|s1:NmCl(PreC+Adju+Adju),P
Tanakh.Torah.Exodus.28.1,s0:WXIm(Conj+Subj+Pred+Cmpl+Objc+Cmpl)|s0:Ellp(Conj+Objc)|s0:InfC(PreS+Cmpl),P
Tanakh.Torah.Exodus.28.2,s0:WQt0(Conj+Pred+Objc+Cmpl+Adju),P
Tanakh.Torah.Exodus.28.3,s0:WXYq(Conj+Subj+Pred+Cmpl)|s0:xQt0(Rela+PreO+Objc)|s1:WQt0(Conj+Pred+Objc)|s1:InfC(PreO)|s1:InfC(PreS+Cmpl),P
Tanakh.Torah.Exodus.28.4,s0:NmCl(Conj+Subj+PreC)|s0:xYq0(Rela+Pred)|s0:Ellp(Objc)|s1:WQt0(Conj+Pred+Objc+Cmpl)|s1:InfC(PreS+Cmpl),P
Tanakh.Torah.Exodus.28.5,s0:WXYq(Conj+Subj+Pred+Objc),P
Tanakh.Torah.Exodus.28.6,s0:WQt0(Conj+Pred+Objc+Objc)|s0:NmCl(PreC),P
Tanakh.Torah.Exodus.28.7,s0:XYqt(Subj+Pred+Cmpl+Loca)|s1:WQt0(Conj+Pred),P
Tanakh.Torah.Exodus.28.8,s0:NmCl(Conj+Subj+PreC)|s0:NmCl(Rela+PreC)|s1:xYq0(Cmpl+Pred)|s2:NmCl(PreC),P
Tanakh.Torah.Exodus.28.9,s0:WQt0(Conj+Pred+Objc)|s1:WQt0(Conj+Pred+Cmpl+Objc),P
Tanakh.Torah.Exodus.28.10,s0:WQt0(Adju)|s0:Ellp(Objc+Cmpl)|s0:Ellp(Conj+Objc+Cmpl),P
Tanakh.Torah.Exodus.28.11,s0:xYq0(Modi+Pred+Objc+Adju)|s1:xYq0(PrAd+Pred+Objc),P
Tanakh.Torah.Exodus.28.12,s0:WQt0(Conj+Pred+Objc+Cmpl+Objc)|s1:WQtX(Conj+Pred+Subj+Objc+Cmpl+Loca+Adju),P
Tanakh.Torah.Exodus.28.13,s0:WQt0(Conj+Pred+Objc),P
Tanakh.Torah.Exodus.28.14,s0:Ellp(Conj+Objc)|s1:xYq0(Objc+Pred+Objc)|s2:WQt0(Conj+Pred+Objc+Cmpl),P
Tanakh.Torah.Exodus.28.15,s0:WQt0(Conj+Pred+Objc)|s1:xYq0(Adju+PreO)|s2:xYq0(Objc+Pred+Objc),P
Tanakh.Torah.Exodus.28.16,s0:xYq0(PreC+Pred)|s0:Ptcp(PreC)|s1:NmCl(PreC+Subj)|s2:NmCl(Conj+PreC+Subj),P
Tanakh.Torah.Exodus.28.17,s0:WQt0(Conj+Pred+Cmpl+Objc)|s1:NmCl(PreC+Subj),P
Tanakh.Torah.Exodus.28.18,s0:NmCl(Conj+Subj+PreC),P
Tanakh.Torah.Exodus.28.19,s0:NmCl(Conj+Subj+PreC),P
Tanakh.Torah.Exodus.28.20,s0:NmCl(Conj+Subj+PreC)|s1:Ptcp(PreC+Cmpl)|s1:xYq0(Pred+PreC),P
Tanakh.Torah.Exodus.28.21,s0:WXYq(Conj+Subj+Pred+Adju+PreC+Adju)|s1:xYq0(PreC+Pred+Adju)|s1:Ellp(Subj+Adju),P
Tanakh.Torah.Exodus.28.22,s0:WQt0(Conj+Pred+Cmpl+Objc+Objc),P
Tanakh.Torah.Exodus.28.23,s0:WQt0(Conj+Pred+Cmpl+Objc)|s1:WQt0(Conj+Pred+Objc+Cmpl),P
Tanakh.Torah.Exodus.28.24,s0:WQt0(Conj+Pred+Objc+Cmpl+Adju),P
Tanakh.Torah.Exodus.28.25,s0:WxY0(Conj+Objc+Pred+Cmpl)|s1:WQt0(Conj+Pred+Cmpl),P
Tanakh.Torah.Exodus.28.26,s0:WQt0(Conj+Pred+Objc)|s1:WQt0(Conj+Pred+Objc+Cmpl+Loca)|s1:NmCl(Rela+PreC),P
Tanakh.Torah.Exodus.28.27,s0:WQt0(Conj+Pred+Objc)|s1:WQt0(Conj+Pred+Objc+Cmpl+Adju+Adju),P
Tanakh.Torah.Exodus.28.28,s0:WYq0(Conj+Pred+Objc+Adju+Cmpl+Adju)|s0:InfC(Pred+Cmpl)|s1:WxYX(Conj+Nega+Pred+Subj+Cmpl),P
Tanakh.Torah.Exodus.28.29,s0:WQtX(Conj+Pred+Subj+Objc+Adju+Cmpl+Adju+Loca+Time)|s0:InfC(PreS+Cmpl),P
Tanakh.Torah.Exodus.28.30,s0:WQt0(Conj+Pred+Cmpl+Objc)|s1:WQt0(Conj+Pred+Cmpl)|s1:InfC(PreS+Cmpl)|s2:WQtX(Conj+Pred+Subj+Objc+Cmpl+Loca+Time),P
Tanakh.Torah.Exodus.28.31,s0:WQt0(Conj+Pred+Objc+PrAd),P
Tanakh.Torah.Exodus.28.32,s0:WQtX(Conj+Pred+Subj+Cmpl)|s1:xYq0(Loca+Pred+Cmpl+Modi+PreC)|s2:xYq0(Cmpl+Pred+Cmpl)|s3:xYq0(Nega+Pred),P
Tanakh.Torah.Exodus.28.33,s0:WQt0(Conj+Pred+Cmpl+Objc)|s0:Ellp(Cmpl+Modi)|s0:Ellp(Conj+Objc+Adju+Modi),P
Tanakh.Torah.Exodus.28.34,s0:Ellp(Objc+Cmpl+Modi),P
Tanakh.Torah.Exodus.28.35,s0:WQt0(Conj+Pred+Cmpl)|s0:InfC(Pred)|s1:WQtX(Conj+Pred+Subj)|s1:InfC(PreS+Cmpl+Loca)|s1:InfC(Conj+PreS)|s2:WxY0(Conj+Nega+Pred),P
Tanakh.Torah.Exodus.28.36,s0:WQt0(Conj+Pred+Objc)|s1:WQt0(Conj+Pred+Cmpl+Objc)|s1:NmCl(Subj+PreC),P
Tanakh.Torah.Exodus.28.37,s0:WQt0(Conj+Pred+Objc+Cmpl)|s1:WQt0(Conj+Pred+Cmpl)|s2:xYq0(Cmpl+Pred),P
Tanakh.Torah.Exodus.28.38,s0:WQt0(Conj+Pred+Cmpl)|s1:WQtX(Conj+Pred+Subj+Objc)|s1:xYqX(Rela+Pred+Subj+Cmpl)|s2:WQt0(Conj+Pred+PreC+Time+Adju+Loca),P
Tanakh.Torah.Exodus.28.39,s0:WQt0(Conj+Pred+Objc+Objc)|s1:WQt0(Conj+Pred+Objc+Objc)|s2:WxY0(Conj+Objc+Pred+Objc),P
Tanakh.Torah.Exodus.28.40,s0:WxY0(Conj+Cmpl+Pred+Objc)|s1:WQt0(Conj+Pred+Cmpl+Objc)|s2:WxY0(Conj+Objc+Pred+Cmpl+Adju),P
Tanakh.Torah.Exodus.28.41,s0:WQt0(Conj+Pred+Objc)|s1:WQt0(Conj+Pred+Objc)|s2:WQt0(Conj+Pred+Objc)|s3:WQt0(Conj+Pred+Objc)|s4:WQt0(Conj+Pred+Cmpl),P
Tanakh.Torah.Exodus.28.42,s0:WIm0(Conj+Pred+Cmpl+Objc)|s0:InfC(Pred+Objc)|s1:xYq0(Cmpl+Pred),P
Tanakh.Torah.Exodus.28.43,s0:WQt0(Conj+Pred+Cmpl)|s0:InfC(PreS+Cmpl)|s0:InfC(Conj+PreS+Cmpl)|s0:InfC(Pred+Cmpl)|s1:WxY0(Conj+Nega+Pred+Objc)|s2:WQt0(Conj+Pred)|s3:NmCl(Subj+PreC),P
Tanakh.Torah.Exodus.29.1,s0:NmCl(Conj+Subj+PreC)|s0:xYq0(Rela+Pred+Cmpl)|s0:InfC(Pred+Objc)|s0:InfC(Pred+Cmpl)|s1:ZIm0(Pred+Objc),P
Tanakh.Torah.Exodus.29.2,s0:Ellp(Conj+Objc)|s0:Ptcp(PreC+Cmpl)|s0:Ptcp(PreC+Cmpl)|s1:xYq0(Objc+Pred+Objc),P
Tanakh.Torah.Exodus.29.3,s0:WQt0(Conj+Pred+Objc+Cmpl)|s1:WQt0(Conj+Pred+Objc+Adju)|s1:Ellp(Conj+Objc),P
Tanakh.Torah.Exodus.29.4,s0:WxY0(Conj+Objc+Pred+Cmpl)|s1:WQt0(Conj+Pred+Objc+Cmpl),P
Tanakh.Torah.Exodus.29.5,s0:WQt0(Conj+Pred+Objc)|s1:WQt0(Conj+Pred+Objc+Objc)|s2:WQt0(Conj+Pred+Cmpl+Cmpl),P
Tanakh.Torah.Exodus.29.6,s0:WQt0(Conj+Pred+Objc+Cmpl)|s1:WQt0(Conj+Pred+Objc+Cmpl),P
Tanakh.Torah.Exodus.29.7,s0:WQt0(Conj+Pred+Objc)|s1:WQt0(Conj+Pred+Cmpl)|s2:WQt0(Conj+Pred+Objc),P
Tanakh.Torah.Exodus.29.8,s0:WxY0(Conj+Objc+Pred)|s1:WQt0(Conj+PreO+Objc),P
Tanakh.Torah.Exodus.29.9,s0:WQt0(Conj+Pred+Objc+Objc)|s1:WQt0(Conj+Pred+Cmpl+Objc)|s2:WQtX(Conj+Pred+Cmpl+Subj+Adju)|s3:WQt0(Conj+Pred+Objc),P
Tanakh.Torah.Exodus.29.10,s0:WQt0(Conj+Pred+Objc+Loca)|s1:WQtX(Conj+Pred+Subj+Objc+Cmpl),P
Tanakh.Torah.Exodus.29.11,s0:WQt0(Conj+Pred+Objc+Adju+Loca),P
Tanakh.Torah.Exodus.29.12,s0:WQt0(Conj+Pred+Cmpl)|s1:WQt0(Conj+Pred+Cmpl+Adju)|s2:WxY0(Conj+Objc+Pred+Cmpl),P
Tanakh.Torah.Exodus.29.13,s0:WQt0(Conj+Pred+Objc)|s0:Ptcp(Rela+PreC+Objc)|s0:NmCl(Rela+PreC)|s1:WQt0(Conj+Pred+Loca),P
Tanakh.Torah.Exodus.29.14,s0:WxY0(Conj+Objc+Pred+Cmpl+Loca)|s1:NmCl(PreC+Subj),P
Tanakh.Torah.Exodus.29.15,s0:WxY0(Conj+Objc+Pred)|s1:WQtX(Conj+Pred+Subj+Objc+Cmpl),P
Tanakh.Torah.Exodus.29.16,s0:WQt0(Conj+Pred+Objc)|s1:WQt0(Conj+Pred+Objc)|s2:WQt0(Conj+Pred+Cmpl+Modi),P
Tanakh.Torah.Exodus.29.17,s0:WxY0(Conj+Objc+Pred+Cmpl)|s1:WQt0(Conj+Pred+Objc)|s2:WQt0(Conj+Pred+Cmpl),P
Tanakh.Torah.Exodus.29.18,s0:WQt0(Conj+Pred+Objc+Loca)|s1:NmCl(PreC+Subj+Cmpl)|s2:NmCl(PreC+Cmpl+Subj),P
Tanakh.Torah.Exodus.29.19,s0:WQt0(Conj+Pred+Objc)|s1:WQtX(Conj+Pred+Subj+Objc+Cmpl),P
Tanakh.Torah.Exodus.29.20,s0:WQt0(Conj+Pred+Objc)|s1:WQt0(Conj+Pred+Cmpl)|s2:WQt0(Conj+Pred+Cmpl)|s3:WQt0(Conj+Pred+Objc+Cmpl+Modi),P
Tanakh.Torah.Exodus.29.21,s0:WQt0(Conj+Pred+Cmpl)|s0:NmCl(Rela+PreC)|s1:WQt0(Conj+Pred+Cmpl)|s2:WQtX(Conj+Pred+Subj),P
Tanakh.Torah.Exodus.29.22,s0:WQt0(Conj+Pred+Cmpl+Objc)|s0:Ptcp(Rela+PreC+Objc)|s0:NmCl(Rela+PreC)|s1:NmCl(Conj+PreC+Subj),P
Tanakh.Torah.Exodus.29.23,s0:Ellp(Conj+Objc+Cmpl)|s0:NmCl(Rela+PreC),P
Tanakh.Torah.Exodus.29.24,s0:WQt0(Conj+Pred+Objc+Cmpl)|s1:WQt0(Conj+Pred+Objc+Objc+Cmpl),P
Tanakh.Torah.Exodus.29.25,s0:WQt0(Conj+Pred+Objc+Cmpl)|s1:WQt0(Conj+Pred+Loca+Adju+Cmpl)|s2:NmCl(PreC+Subj+Cmpl),P
Tanakh.Torah.Exodus.29.26,s0:WQt0(Conj+Pred+Objc+Cmpl)|s0:NmCl(Rela+PreC)|s1:WQt0(Conj+Pred+Objc+Objc+Cmpl)|s2:WQt0(Conj+Pred+Cmpl+PreC),P
Tanakh.Torah.Exodus.29.27,s0:WQt0(Conj+Pred+Objc)|s0:xQt0(Rela+Pred)|s0:WxQ0(Conj+Rela+Pred+Cmpl)|s0:NmCl(Rela+PreC)|s0:NmCl(Conj+Rela+PreC),P
Tanakh.Torah.Exodus.29.28,s0:WQt0(Conj+Pred+Cmpl+PreC+Adju)|s1:NmCl(Conj+PreC+Subj)|s2:WxY0(Conj+PreC+Pred+Adju)|s3:NmCl(PreC),P
Tanakh.Torah.Exodus.29.29,s0:WXYq(Conj+Subj+Pred+Cmpl+PreC)|s0:NmCl(Rela+PreC)|s0:InfC(Conj+Pred+Cmpl+Objc),P
Tanakh.Torah.Exodus.29.30,s0:xYqX(Time+PreO+Subj+Adju)|s0:xYq0(Rela+Pred+Cmpl)|s0:InfC(Pred+Loca),P
Tanakh.Torah.Exodus.29.31,s0:WxY0(Conj+Objc+Pred)|s1:WQt0(Conj+Pred+Objc+Loca),P
Tanakh.Torah.Exodus.29.32,s0:WQtX(Conj+Pred+Subj+Objc+Loca)|s0:NmCl(Rela+PreC),P
Tanakh.Torah.Exodus.29.33,s0:WQt0(Conj+Pred+Objc)|s0:xQt0(Rela+Pred+Cmpl)|s0:InfC(Pred+Objc)|s0:InfC(Pred+Objc)|s1:WXYq(Conj+Subj+Nega+Pred)|s2:NmCl(Conj+PreC+Subj),P
Tanakh.Torah.Exodus.29.34,s0:WxY0(Conj+Conj+Pred+Cmpl+Time)|s1:WQt0(Conj+Pred+Objc+Cmpl)|s2:xYq0(Nega+Pred)|s3:NmCl(Conj+PreC+Subj),P
Tanakh.Torah.Exodus.29.35,s0:WQt0(Conj+Pred+Cmpl+Modi)|s0:Ellp(Adju)|s0:xQt0(Rela+Pred+Objc)|s1:xYq0(Time+Pred+Objc),P
Tanakh.Torah.Exodus.29.36,s0:WxY0(Conj+Objc+Pred+Time+Cmpl)|s1:WQt0(Conj+Pred+Cmpl)|s1:InfC(PreS+Cmpl)|s2:WQt0(Conj+Pred+Objc)|s2:InfC(PreO),P
Tanakh.Torah.Exodus.29.37,s0:xYq0(Time+Pred+Cmpl)|s1:WQt0(Conj+Pred+Objc)|s2:WQtX(Conj+Pred+Subj+PreC)|s3:XYqt(Subj+Pred)|s3:Ptcp(Rela+PreC+Cmpl),P
Tanakh.Torah.Exodus.29.38,s0:NmCl(Conj+Subj)|s0:xYq0(Rela+Pred+Loca)|s0:Ellp(Objc+Time+Modi),P
Tanakh.Torah.Exodus.29.39,s0:xYq0(Objc+Pred+Time)|s1:WxY0(Conj+Objc+Pred+Time),P
Tanakh.Torah.Exodus.29.40,s0:Ellp(Conj+Objc+Cmpl)|s0:Ptcp(PreC+Cmpl),P
Tanakh.Torah.Exodus.29.41,s0:WxY0(Conj+Objc+Pred+Time)|s1:xYq0(Adju+Pred+Cmpl+Cmpl),P
Tanakh.Torah.Exodus.29.42,s0:NmCl(PreC+Adju+Loca+Cmpl)|s0:xYq0(Rela+Pred+Cmpl+Loca)|s0:InfC(Pred+Cmpl+Loca),P
Tanakh.Torah.Exodus.29.43,s0:WQt0(Conj+Pred+Loca+Cmpl)|s1:WQt0(Conj+Pred+Cmpl),P
Tanakh.Torah.Exodus.29.44,s0:WQt0(Conj+Pred+Objc)|s1:WxY0(Conj+Objc+Pred)|s1:InfC(Pred+Cmpl),P
Tanakh.Torah.Exodus.29.45,s0:WQt0(Conj+Pred+Loca)|s1:WQt0(Conj+Pred+Cmpl+PreC),P
Tanakh.Torah.Exodus.29.46,s0:WQt0(Conj+Pred)|s0:NmCl(Conj+Subj+PreC)|s0:xQt0(Rela+Pred+Objc+Cmpl)|s0:InfC(PreS+Cmpl)|s1:NmCl(Subj+PreC),P
Tanakh.Torah.Exodus.30.1,s0:WQt0(Conj+Pred+Objc)|s1:xYq0(Objc+Pred+Objc),P
Tanakh.Torah.Exodus.30.2,s0:NmCl(PreC+Subj)|s1:NmCl(Conj+PreC+Subj)|s2:xYq0(PreC+Pred)|s3:NmCl(Conj+PreC+Subj)|s4:NmCl(PreC+Subj),P
Tanakh.Torah.Exodus.30.3,s0:WQt0(Conj+Pred+Objc+Objc)|s1:WQt0(Conj+Pred+Cmpl+Objc+Modi),P
Tanakh.Torah.Exodus.30.4,s0:WxY0(Conj+Objc+Pred+Cmpl+Loca)|s1:xYq0(Loca+Pred)|s2:WQt0(Conj+Pred+Cmpl)|s2:InfC(Pred+Objc+Cmpl),P
Tanakh.Torah.Exodus.30.5,s0:WQt0(Conj+Pred+Objc+Objc)|s1:WQt0(Conj+Pred+Objc+Objc),P
Tanakh.Torah.Exodus.30.6,s0:WQt0(Conj+Pred+Objc+Loca+Loca)|s0:NmCl(Rela+PreC)|s0:NmCl(Rela+PreC)|s0:xYq0(Rela+Pred+Cmpl+Loca),P
Tanakh.Torah.Exodus.30.7,s0:WQtX(Conj+Pred+Cmpl+Subj+Objc)|s1:xYq0(Time+PreO)|s1:InfC(PreS+Objc),P
Tanakh.Torah.Exodus.30.8,s0:NmCl(Conj)|s1:InfC(Pred+Subj+Objc+Time)|s1:xYq0(PreO)|s2:NmCl(PreC+Loca+Cmpl),P
Tanakh.Torah.Exodus.30.9,s0:xYq0(Nega+Pred+Cmpl+Objc)|s1:WxY0(Conj+Objc+Nega+Pred+Cmpl),P
Tanakh.Torah.Exodus.30.10,s0:WQtX(Conj+Pred+Subj+Cmpl+Time+Adju)|s1:xYq0(Time+Pred+Cmpl+Adju)|s2:NmCl(PreC+Subj+Adju),P
Tanakh.Torah.Exodus.30.11,s0:WayX(Conj+Pred+Subj+Cmpl)|s0:InfC(Pred),P
Tanakh.Torah.Exodus.30.12,s0:xYq0(Conj+Pred+Objc+Adju)|s1:WQt0(Conj+Pred+Cmpl)|s1:Ellp(Subj+Objc)|s1:InfC(Pred+Objc)|s2:WxYX(Conj+Nega+Pred+Cmpl+Subj)|s2:InfC(Pred+Objc),P
Tanakh.Torah.Exodus.30.13,s0:xYqX(Objc+Pred+Subj)|s0:Ptcp(Rela+PreC+Cmpl)|s1:NmCl(PreC+Subj)|s2:NmCl(PreC+Subj+Cmpl),P
Tanakh.Torah.Exodus.30.14,s0:XYqt(Subj+Pred+Objc)|s0:Ptcp(Rela+PreC+Cmpl),P
Tanakh.Torah.Exodus.30.15,s0:XYqt(Subj+Nega+Pred)|s0:InfC(Pred+Objc)|s0:InfC(Pred+Cmpl)|s1:WXYq(Conj+Subj+Nega+Pred+Cmpl),P
Tanakh.Torah.Exodus.30.16,s0:WQt0(Conj+Pred+Objc+Cmpl)|s1:WQt0(Conj+Pred+Objc+Cmpl)|s2:WQt0(Conj+Pred+Cmpl+PreC+Loca)|s2:InfC(Pred+Cmpl),P
Tanakh.Torah.Exodus.30.17,s0:WayX(Conj+Pred+Subj+Cmpl)|s0:InfC(Pred),P
Tanakh.Torah.Exodus.30.18,s0:WQt0(Conj+Pred+Objc+Objc)|s0:Ellp(Conj+Objc+Objc)|s0:InfC(Pred)|s1:WQt0(Conj+Pred+Objc+Loca)|s2:WQt0(Conj+Pred+Cmpl+Objc),P
Tanakh.Torah.Exodus.30.19,s0:WQtX(Conj+Pred+Subj+Adju+Objc),P
Tanakh.Torah.Exodus.30.20,s0:InfC(PreS+Cmpl)|s0:xYq0(Pred+Objc)|s1:WxY0(Conj+Nega+Pred)|s2:InfC(Conj+PreS+Cmpl)|s2:InfC(Pred)|s2:InfC(Pred+Objc+Cmpl),P
Tanakh.Torah.Exodus.30.21,s0:WQt0(Conj+Pred+Objc)|s1:WxY0(Conj+Nega+Pred)|s2:WQtX(Conj+Pred+Cmpl+Subj+Adju),P
Tanakh.Torah.Exodus.30.22,s0:WayX(Conj+Pred+Subj+Cmpl)|s0:InfC(Pred),P
Tanakh.Torah.Exodus.30.23,s0:WXIm(Conj+Subj+Pred+Supp+Objc),P
Tanakh.Torah.Exodus.30.24,s0:Ellp(Conj+Objc),P
Tanakh.Torah.Exodus.30.25,s0:WQt0(Conj+Pred+Objc+Objc)|s1:XYqt(Subj+Pred),P
Tanakh.Torah.Exodus.30.26,s0:WQt0(Conj+Pred+Cmpl+Objc),P
Tanakh.Torah.Exodus.30.27,s0:Ellp(Conj+Objc),P
Tanakh.Torah.Exodus.30.28,s0:Ellp(Conj+Objc),P
Tanakh.Torah.Exodus.30.29,s0:WQt0(Conj+Pred+Objc)|s1:WQt0(Conj+Pred+PreC)|s2:XYqt(Subj+Pred)|s2:Ptcp(Rela+PreC+Cmpl),P
Tanakh.Torah.Exodus.30.30,s0:WxY0(Conj+Objc+Pred)|s1:WQt0(Conj+Pred+Objc)|s1:InfC(Pred+Cmpl),P
Tanakh.Torah.Exodus.30.31,s0:WxY0(Conj+Cmpl+Pred)|s0:InfC(Pred)|s1:xYqX(PreC+Pred+Subj+Cmpl+Adju),P
Tanakh.Torah.Exodus.30.32,s0:xYq0(Cmpl+Nega+Pred)|s1:WxY0(Conj+Adju+Nega+Pred+Adju)|s2:NmCl(PreC+Subj)|s3:xYq0(PreC+Pred+Cmpl),P
Tanakh.Torah.Exodus.30.33,s0:CPen(Frnt)|s0:xYq0(Rela+Pred+Cmpl)|s0:WxY0(Conj+Rela+Pred+Cmpl+Cmpl)|s0:WQt0(Conj+Pred+Cmpl),P
Tanakh.Torah.Exodus.30.34,s0:WayX(Conj+Pred+Subj+Cmpl)|s1:ZIm0(Pred+Supp+Objc)|s2:XYqt(Subj+Adju+Pred),P
Tanakh.Torah.Exodus.30.35,s0:WQt0(Conj+Pred+Objc+Objc),P
Tanakh.Torah.Exodus.30.36,s0:WQt0(Conj+Pred+Cmpl+Modi)|s1:WQt0(Conj+Pred+Cmpl+Loca+Loca)|s1:xYq0(Rela+Pred+Cmpl+Loca)|s2:xYq0(PreC+Pred+Cmpl),P
Tanakh.Torah.Exodus.30.37,s0:CPen(Conj+Frnt)|s0:xYq0(Rela+Pred)|s0:xYq0(Adju+Nega+Pred+Supp)|s0:xYq0(PreC+Pred+Adju+Cmpl),P
Tanakh.Torah.Exodus.30.38,s0:CPen(Frnt)|s0:xYq0(Rela+Pred+Adju)|s0:InfC(Pred+Cmpl)|s0:WQt0(Conj+Pred+Cmpl),P
Tanakh.Torah.Exodus.31.1,s0:WayX(Conj+Pred+Subj+Cmpl)|s0:InfC(Pred),P
Tanakh.Torah.Exodus.31.2,s0:ZIm0(Pred)|s1:ZQt0(Pred+Cmpl+Objc),P
Tanakh.Torah.Exodus.31.3,s0:Way0(Conj+Pred+Objc+Objc+Cmpl),P
Tanakh.Torah.Exodus.31.4,s0:InfC(Pred+Objc)|s0:InfC(Pred+Adju),P
Tanakh.Torah.Exodus.31.5,s0:NmCl(Conj+PreC)|s0:InfC(Pred)|s1:NmCl(Conj+PreC)|s1:InfC(Pred+Adju),P
Tanakh.Torah.Exodus.31.6,s0:CPen(Conj+Frnt)|s0:xQt0(Intj+Pred+Cmpl+Objc)|s1:WxQ0(Conj+Cmpl+Pred+Objc)|s2:WQt0(Conj+Pred+Objc)|s2:xQt0(Rela+PreO),P
Tanakh.Torah.Exodus.31.7,s0:Ellp(Objc)|s0:NmCl(Rela+PreC),P
Tanakh.Torah.Exodus.31.8,s0:Ellp(Conj+Objc),P
Tanakh.Torah.Exodus.31.9,s0:Ellp(Conj+Objc),P
Tanakh.Torah.Exodus.31.10,s0:Ellp(Conj+Objc)|s0:InfC(Pred),P
Tanakh.Torah.Exodus.31.11,s0:Ellp(Conj+Objc+Cmpl)|s1:xYq0(Adju+Pred)|s1:xQt0(Rela+PreO),P
Tanakh.Torah.Exodus.31.12,s0:WayX(Conj+Pred+Subj+Cmpl)|s0:InfC(Pred),P
Tanakh.Torah.Exodus.31.13,s0:WXIm(Conj+Subj+Pred+Cmpl)|s0:InfC(Pred)|s1:xYq0(Objc+Pred)|s2:NmCl(Conj+PreC+Subj+Cmpl+Adju)|s2:InfC(Pred)|s2:Ptcp(Conj+Subj+PtcO),P
Tanakh.Torah.Exodus.31.14,s0:WQt0(Conj+Pred+Objc)|s1:NmCl(Conj+PreC+Subj+Cmpl)|s2:Ptcp(PtcO)|s2:XYqt(Modi+Pred)|s3:CPen(Conj+Frnt)|s3:Ptcp(Rela+PreC+Adju+Objc)|s3:WQtX(Conj+Pred+Subj+Cmpl),P
Tanakh.Torah.Exodus.31.15,s0:xYqX(Time+Pred+Subj)|s1:NmCl(Conj+PreC+Subj)|s2:NmCl(Subj+PreC)|s3:XYqt(Subj+Modi+Pred)|s3:Ptcp(Rela+PreC+Objc+Adju),P
Tanakh.Torah.Exodus.31.16,s0:WQtX(Conj+Pred+Subj+Objc)|s0:InfC(Pred+Objc+Cmpl+Objc),P
Tanakh.Torah.Exodus.31.17,s0:NmCl(Cmpl+PreC+Subj+Time)|s1:xQtX(Conj+Time+Pred+Subj+Objc)|s2:WxQ0(Conj+Cmpl+Pred)|s3:Way0(Conj+Pred),P
Tanakh.Torah.Exodus.31.18,s0:Way0(Conj+Pred+Cmpl+Objc)|s0:InfC(PreS)|s0:InfC(Pred+Cmpl+Loca)|s0:Ptcp(PreC+Cmpl),P
Tanakh.Torah.Exodus.32.1,s0:WayX(Conj+Pred+Subj)|s0:xQtX(Conj+Pred+Subj)|s0:InfC(Pred+Cmpl)|s1:WayX(Conj+Pred+Subj+Cmpl)|s2:Way0(Conj+Pred+Cmpl)|s3:ZIm0(Pred)|s4:ZIm0(Pred+Cmpl+Objc)|s4:xYq0(Rela+Pred+Cmpl)|s5:CPen(Conj+Frnt)|s5:xQt0(Rela+PreO+Cmpl)|s5:xQt0(Nega+Pred)|s5:XQtl(Subj+Pred+Cmpl),E
Tanakh.Torah.Exodus.32.2,s0:WayX(Conj+Pred+Cmpl+Subj)|s1:ZIm0(Pred+Objc)|s1:NmCl(Rela+PreC)|s2:WIm0(Conj+Pred+Cmpl),E
Tanakh.Torah.Exodus.32.3,s0:WayX(Conj+Pred+Subj+Objc)|s0:NmCl(Rela+PreC)|s1:Way0(Conj+Pred+Cmpl),E
